date,press,title,content,url
2020-04-09,아시아경제,"""민식이 법 볼모로 협상 왜 했나"" 이수진-나경원, TV토론 격돌",[아시아경제 한승곤 기자] 4 15 총선 서울 동작을에 출마한 이수진 더불어민주당 후보와 나경원 미래통합당 후보가 선거방송토론위원회 주관으로 8일 열린 TV 토론회에서 맞붙었다. 이날 두 후보는 어린이보호구역(스쿨존) 내 교통사고 가해자 처벌을 강화한 '민식이법'을 두고 설전을 벌였다. 이 후보는 미래통합당이 '민식이법'을 볼모로 협상에 나섰다고 ..,http:www.asiae.co.kr/article/2020040910065549613
2020-04-10,서울경제,"[이웃집 경찰관]""민식이법 우려 있지만 공감도 많아 스쿨존 안전운행 계기 되길""",“‘민식이법’을 재개정하라는 목소리가 있다는 것을 경찰도 인식하고 있습니다. 하지만 대한민국의 미래인 아이들을 위해 어린이 보호구역에서 안전 운행하는 계기가 됐으면 합니다.” 지난 7일 서울중부경찰서에서 만난 손병준 경장은 현장 근무 중 인터뷰를 위해 잠시 경찰서로 복귀했다. 3월25일 ‘민식이법’ 시행으로 중부서는 30일부터 4월3일까지 관내 학..,http://www.sedaily.com/NewsView/1Z1F6FBZ7B
2020-04-10,파이낸셜뉴스,"""6주미만 교통사고 형사합의금 보장"" DB손보, 업계 최초 보장 특약 개발",교통사고 발생시 6주 미만의 경상사고의 형사적 책임을 보장해주는 운전자보험 특약이 나왔다. 지금까지는 6주 이상 부상사고에 한해서만 형사합의금을 보장해줬다. 어린이 보호구역(스쿨존) 사고시 형사처벌이 강화된 민식이법이 시행되는 만큼 경상사고에 대한 형사합의금에 대한 보장 공백이 해소될 것으로 기대된다. 9일 DB손해보험에 따르면 업계 ..,http://www.fnnews.com/news/202004091806560290
2020-04-10,한국경제,"'민주당 텃밭'서 3선 도전 김선동 ""'도봉산 프로젝트' 완수하겠다""",김선동 미래통합당 도봉을 후보가 이른바 '더불어민주당의 텃밭'에서 3선 도전에 나섰다. 김영삼 정부 시절 청와대 행정관으로 본격적인 정치를 시작한 그는 2004년 17대 총선 때 도봉을로 와 험지 출마를 준비했다. 당시엔 경선 패배로 인해 본선 진출도 못했지만 18대 총선에서 유인태 국회 사무총장을 누르고 금배지를 달았다. 재선에 성공한 김 ..,https://www.hankyung.com/politics/article/2020040986197
2020-04-10,아시아경제,"동작구, 어린이가 안전한 스마트 보행로 10개소 조성","[아시아경제 박종일 기자] 동작구(구청장 이창우)가 오는 8월까지 지역내 스쿨존 10개소에 어린이가 안전한 스마트 보행로를 구축한다. 이 사업은 최신 스마트 기술들을 활용해 주의력이 약한 어린이의 교통사고를 사전에 방지하기 위해 마련됐다. 먼저, 구는 지난해 대림초등학교 주민협의체 ‘도담도담학교로路 연구소를 구성, 전교생 940여 명과 학부모..",http:www.asiae.co.kr/article/2020041007235112806
2020-04-11,조선일보,"[노정태의 시사철] 공수처법 비례당 선거법 앨리스, 우리는 이상한 나라에 살고 있나","회중시계를 든 토끼를 따라 이상한 나라에 빨려든 앨리스. 하트 킹이 군림하고 하트 퀸이 다스리는 카드 왕국의 재판에 휘말렸다. 여왕이 만든 타르트를 훔쳤다는 혐의로 하트 잭은 고발당했고 앨리스가 증인석에 앉았다. 요술의 힘이 풀리고 있어서인지 몸이 점점 커지는 앨리스를 보더니, 왕은 책에 뭔가를 끄적거리고 낭독한다. “규정 42항. 키가 1마일이 넘는 ..",https://www.chosun.com/site/data/html_dir/2020/04/10/2020041003061.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2020-04-11,MBC,[아침 신문 보기] 춤 안추면 괜찮다? '거리두기'와 거리 먼 헌팅포차,"◀ 앵커 ▶ 이어서 오늘 아침신문 보겠습니다. ◀ 앵커 ▶ 먼저, 매일경제입니다. ◀ 앵커 ▶ 서울시가 룸살롱, 클럽, 콜라텍 등에 대해 집합금지 명령을 내리자, 젊은 층이 주로 몰리는 '헌팅포차'로 손님이 몰리는 풍선효과가 감지된다고 합니다. '헌팅포차'는 실내포장마차 중에서도 남녀 손님들의 합석을 적극 권유하는 곳으로, 유흥업소가 아닌 ..",https://imnews.imbc.com/replay/2020/nwtoday/article/5720797_32531.html
2020-04-11,세계일보,“취지 좋지만 처벌수위 높아” 불안한 운전자 스쿨존 우회 [이슈 속으로],"어린이보호구역(스쿨존) 내 교통사고 가해자 처벌을 강화한 이른바 ‘민식이법’ 시행 후 일부 운전자 사이에서 스쿨존을 아예 우회해 다니는 움직임이 일고 있다. 상대적으로 경미한 보행자 사고도 최소 500만원의 벌금을 물 수 있는 데다 갑자기 아이가 튀어나오는 경우,즉 보행자 과실이 큰 사안에서조차 처벌을 면할 수 없다는 지적이 나오기 때문이다. 운전자들 ..",http://www.segye.com/content/html/2020/04/09/20200409527199.html
2020-04-12,조선일보,"[4.15 핫플]무소속 홍준표 ""대선에서 이낙연과 붙으면 필승""","“돌이켜보니 황교안, 김형오에게 감사한 마음이 듭니다. 막장 공천을 해서 결국 내가 대구경북의 맹주가 될 기회를 잡았지 않았습니까?” 4 15 총선에서 대구 수성을에 출마한 홍준표(65) 무소속 후보는 “황교안 대표가 종로에서 떨어질 것 같으니 나에게 공천을 주지 않은 것”이라며 “공천 협잡에 굴복할 수 없어 대구로 오게 됐다”고 말했다...",https://news.chosun.com/site/data/html_dir/2020/04/12/2020041200825.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2020-04-13,한국경제,"""ICT로 어린이 사고 예방"" 경남, 5년간 100억 투입",경상남도는 어린이 통학 등 지역 사회 안전 문제를 소프트웨어(SW) 및 정보통신기술(ICT)로 해결하기 위해 앞으로 5년간 약 100억원을 투입한다고 13일 발표했다. 이는 과학기술정보통신부와 정보통신산업진흥원이 주관한 ‘SOS랩 구축 및 SW 서비스 개발’ 공모 사업에 도가 제안한 ‘사회 안전 문제 해결을 위한 SOS랩 구축’이 최종 선정된 데 ..,https://www.hankyung.com/society/article/202004135746i
2020-04-13,한겨레,[공감세상] 다시 겸손해져야 할 시간 / 김민식,"김민식 <문화방송>(MBC) 드라마 피디 첫 직장에서 치과 외판 사원으로 일했는데, 방문 영업은 쉽지 않았다. 일단 문을 열고 들어서면 딱 세일즈맨 티가 났다. 치과에 웃으면서 들어가는 사람은 나밖에 없으니까. 손님이 많은 치과에 가면, 바쁘다고 귀찮아했다. 손님이 없는 치과에 가면, 오라는 손님은 안 오고 잡상인만 꼬인다고 싫어했다. 돈..",http://www.hani.co.kr/arti/opinion/column/936873.html
2020-04-13,아시아경제,코로나 사태에도 ‘어린이 교통사고’ 방심 금물 저학년 사고 집중,[아시아경제 이관주 기자] 신종 코로나바이러스감염증(코로나19) 사태로 인해 사상 첫 '온라인 개학'이 이뤄진 가운데 어린이 교통 안전지도에 대한 공백이 발생하고 있다. '사회적 거리두기'에 따라 어린이들이 외출을 자제하고 있는 상황이지만 방심은 금물이다. 13일 도로교통공단에 따르면 최근 3년간(2016~2018년) 초등학생 보행사고 사상자는 총..,http:www.asiae.co.kr/article/2020041309191853727
2020-04-13,조선일보,'민식이법' 두려워? 스쿨존 회피 가능 내비 써보니,"이른바 ‘민식이 법’으로 불리는 도로교통법 개정안이 시행되면서, 스쿨존(어린이 보호 구역) 우회 기능을 내비게이션 앱(응용 프로그램)에 추가해달라는 운전자들의 요구가 빗발치고 있다. 국내 중소기업 맵퍼스는 개정안 시행 당일인 지난달 25일부터 운영중인 내비게이션 앱 ‘아틀란’에 회피 기능을 적용시켰다. 현재까지는 국내에서 유일하게 해당 기능이 추가된 내..",https://news.chosun.com/site/data/html_dir/2020/04/12/2020041201628.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2020-04-13,문화일보,"동작구, 8월까지 스쿨존 10곳에 스마트 보행로 구축","스마트 차량접근 알림판 등으로 통학로 교통사고 방지 서울 동작구는 오는 8월까지 지역 내 어린이 보호구역(스쿨존) 10곳에 스마트 보행로를 구축한다고 13일 밝혔다. 구가 지난해 대림초 인근 주민들과 협의체를 구성하고 이 학교 주변 7곳에 최신 스마트 기술을 적용한 보행로를 구축한 결과, 등하교 시간대 평균 차량 주행속도는 2 5km 감소했고..",http://www.munhwa.com/news/view.html?no=20200413MW071650348093
2020-04-13,조선일보,민식이법 1호로 걸릴까 운전자들 '스쿨존 공포',"현민우(29)씨는 자가용으로 출퇴근한다. 출근길에 인천의 한 초등학교 앞 어린이 보호구역(스쿨존)을 지나야 한다. 그는 최근 그 학교 앞 스쿨존에 들어서면 차량 속도를 시속 10㎞ 정도로 낮춘다. 코로나 여파로 개학이 연기돼 학교 앞에 아이들이 없지만 그래도 불안하다고 한다. '민식이법' 때문이다. 그는 ""아무리 안전운전, 방어운전 잘해도 일어날 수 있..",https://news.chosun.com/site/data/html_dir/2020/04/13/2020041300101.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2020-04-13,국민일보,“민식이법은 어린이 보호장치이자 다짐 운전자세 중요”,"어린이 보호구역 관련 법 개정안, 일명 ‘민식이법’이 지난달 25일부터 시행된 가운데, 윤종기 도로교통공단 이사장이 어린이 보호자 운전자 등에 대한 당부를 전했다. 도로교통공단은 ‘민식이법’ 시행 이전 교통사고분석시스템(TAAS)을 통해 스쿨존 내 어린이 교통사고를 분석한 바 있다. 교통사고가 많이 일어나는 유형 시간대 연령 및 법규위반 현황 등의..",http://news.kmib.co.kr/article/view.asp?arcid=0924132810&code=14190000
2020-04-13,세계일보,"bhc치킨, 6년 간 5배 규모로 커진 초고속 성장의 비밀",bhc 치킨 매장 전경. bhc 제공 대한민국 대표 치킨 프랜차이즈 bhc치킨이 지난해 3186억 원의 매출을 올려 사상 처음으로 3000억 원을 돌파했다. bhc치킨이 독자경영을 시작한 2013년 순수매출(타사 용역매출 제외)과 비교해 보면 인수 6년 만에 5배 이상 성장한 것이다. 2013년 당시 7~8위를 차지했던 업계 순위도 2016년..,http://www.segye.com/content/html/2020/04/09/20200409521212.html
2020-04-14,헤럴드경제,"KB손보, SK텔레콤과 ‘티맵 라이프 운전자보험’ 출시",[헤럴드경제=한희라 기자]KB손해보험이 모바일 네비게이션 플랫폼 ‘티맵’의 운영업체인 SK텔레콤과 ‘KB다이렉트 T-map 라이프 운전자보험’을 14일 출시했다. ‘티맵’ 이용 고객의 운전 중 사고와 더불어 여행 레저 관련 사고까지 보장하는 운전자보험은 업계 최초다. KB손보와 SK텔레콤은 지난 2017년 12월부터 ‘티맵’ 운전점수를 통한 안전..,http://biz.heraldcorp.com/view.php?ud=20200414000240
2020-04-14,YTN,'파란만장' 20대 국회...탄핵에서 '패트'까지,"[앵커] 소임을 다해가는 20대 국회의 지난 4년은 파란만장이라는 표현도 부족할 정도로 일이 많았습니다. 임기 초반부터 대통령 탄핵이라는 역사적 중대사를 겪었고, 패스트트랙이라는 말과 함께 동물국회의 오명을 떠안기도 했습니다. 20대 국회, 기억에 떠오르는 순간들을 임장혁 기자가 되짚어봤습니다. [기자] 20대 국회는 문을 연 지 얼마 안 돼 '..",https://www.ytn.co.kr/_ln/0101_202004141559207807
2020-04-14,YTN,"[기업] KB손보, 티맵 맞춤형 운전자 보험 출시","KB 손해보험이 내비게이션 티맵을 운영하는 SK텔레콤과 함께 운전자보험을 출시했습니다. 이 상품은 티맵 이용자라면 누구든지 티맵에서 직접 가입할 수 있으며 보험료는 월 5천 원입니다. KB 손해보험 측은 ""운전 중 사고는 물론 여행이나 레저 관련 사고까지 보장받을 수 있으며 민식이법 시행에 따라 스쿨존 내 자동차 사고 벌금 보장 한도를 최대 3천만 ..",https://www.ytn.co.kr/_ln/0102_202004141550165725
2020-04-14,머니투데이,"​​""티맵 고객 모여라"" KB​손보, 운전자보험 출시",[머니투데이 전혜영 기자] 사진=KB손보KB손해보험은 모바일 네비게이션 플랫폼 ‘티맵’의 운영업체인 SK텔레콤과 함께 티맵 이용고객의 운전 중 사고 등을 보장하는 'KB다이렉트T-map 라이프 운전자보험'을 출시했다고 14일 밝혔다.​​​ 양사는 지난 2017년 12월부터 티맵 운전점수를 통한 안전운전할인 특약을 통해 자동차보험료 10% 할인 혜택을 ..,http://news.moneytoday.co.kr/view/mtview.php?no=2020041414252129812&type=2
2020-04-14,서울경제,"KB손보, 레저 골프 보장 더한 ‘T-map라이프 운전자보험’ 출시","KB손해보험은 모바일 네비게이션 플랫폼 ‘티맵’의 운영업체인SK텔레콤과 함께 업계 최초로 ‘티맵’이용 고객의 운전 중 사고와 여행 레저 관련 사고를 보장하는‘KB다이렉트 T-map 라이프 운전자보험’을 출시했다고14일 밝혔다. 이 상품은 네비게이션 ‘티맵’에서 직접 가입하는 다이렉트 보험 상품으로,월 5,000원의 저렴한 보험료로 운전자보험과 여행..",http://www.sedaily.com/NewsView/1Z1GZYZB2S
2020-04-14,아시아경제,"[나의 선거]보육맘 ""개학 늦어져 퇴사하기도 내 아이 위한 선거""",[아시아경제 박철응 기자] 신종 코로나바이러스감염증(코로나19)은 일상을 갈기갈기 찢어놨다. 모두에게 '불편'이지만 특히 어떤 이들은 건강 외에도 '경제적 생존'을 고민하고 있다. 이 와중에 총선이 치러진다. 국가와 정치의 역할에 대해 새삼 곱씹어보게 하는 대목이다. '남 일'이 아니라 '나의 선거'다. 누구에게나 빠짐없이 적용할 수 있는 명제일 것이다..,http:www.asiae.co.kr/article/2020041409174559002
2020-04-14,매일경제,"KB손해보험, SKT와 티맵 이용자 전용 운전자 보험 선보여","KB손해보험은 내비게이션 티맵을 운영하는 SK텔레콤과 함께 'KB 다이렉트 티맵 라이프 운전자보험'을 선보였다고 14일 밝혔다. 이 상품은 티맵에서 직접 가입하는 다이렉트 보험 상품이다. 보험료는 월 5000원이다. 자동차 사고 벌금, 변호사 선임 비용, 교통사고 처리 상해 등 운전자보험 보장 뿐 아니라 레저활동 후유 장해, 골프용품 손해, 고속도로 및..",http://news.mk.co.kr/newsRead.php?no=390274&year=2020
2020-04-14,한국경제,"KB손보, 티맵서 가입하는 'KB다이렉트 티맵 라이프 운전자보험' 출시",KB손해보험은 모바일 네비게이션 플랫폼 '티맵(T-map)'의 운영업체인 SK텔레콤과 함께 'KB다이렉트 티맵 라이프 운전자보험'을 출시했다고 14일 밝혔다. 이 상품은 티맵에서 직접 가입하는 다이렉트 보험 상품으로 월 5000원의 저렴한 보험료로 운전자보험과 여행 레저 골프보험의 보장을 받을 수 있다. 또한 최근 '민식이법' 시행에 따른 스..,https://www.hankyung.com/economy/article/2020041485296
2020-04-14,서울신문,스쿨존 사고 땐 100% 처벌? 속도 지켰다면 겁먹지 마라,작년부터 난 사고 76건 중 5건 무죄 제한속도 준수 아동 무단횡단 고려 운전자 과실 없을 땐 무죄 가능성도 경찰 “국과수 분석 등 참고해 판단”어린이 보호구역에서 어린이를 상대로 교통사고를 냈을 때 운전자를 가중처벌하는 ‘민식이법’이 논란이 되고 있다. 스쿨존에서 도저히 피할 수 없는 사고가 났을 때도 운전자들이 100% 처벌을 받는다는 얘기가 ..,http://www.seoul.co.kr/news/newsView.php?id=20200414010008
2020-04-14,YTN,'파란만장' 20대 국회...탄핵에서 '패트'까지,"[앵커] 소임을 다해가는 20대 국회의 지난 4년은 파란만장이라는 표현도 부족할 정도로 일이 많았습니다. 임기 초반부터 대통령 탄핵이라는 역사적 중대사를 겪었고, 패스트트랙이라는 말과 함께 동물국회의 오명을 떠안기도 했습니다. 20대 국회, 기억에 떠오르는 순간들을 임장혁 기자가 되짚어봤습니다. [기자] 20대 국회는 문을 연 지 얼마 안 돼 '최..",https://www.ytn.co.kr/_ln/0101_202004140439006787
2020-04-14,머니투데이,"[르포] 민식이법에도 시속 60㎞ 여전 ""카메라 있으면 지킵니다""","[머니투데이 남형도 기자] [과속, 불법주정차, 오토바이 등 '어린이보호구역' 위협 여전 '과속카메라' 있는 곳만 준수] 서울 양천구 한 초등학교 앞 도로. 어린이보호구역이지만, 규정 속도를 지키지 않는 차량이 대다수였다./사진=남형도 기자# 서울 양천구 A 초등학교 앞 도로. '어린이 보호구역'인 이 곳의 규정 속도는 시속 30km다. 하지만 도로..",http://news.moneytoday.co.kr/view/mtview.php?no=2020041316052785475&type=2
2020-04-14,YTN,'파란만장' 20대 국회...탄핵에서 '패트'까지,"[앵커] 소임을 다해가는 20대 국회의 지난 4년은 파란만장이라는 표현도 부족할 정도로 일이 많았습니다. 임기 초반부터 대통령 탄핵이라는 역사적 중대사를 겪었고, 패스트트랙이라는 말과 함께 동물국회의 오명을 떠안기도 했습니다. 20대 국회, 기억에 떠오르는 순간들을 임장혁 기자가 되짚어봤습니다. [기자] 20대 국회는 문을 연 지 얼마 안 돼 '최..",https://www.ytn.co.kr/_ln/0101_202004140016057266
2020-04-14,아시아경제,"KB손보, 티맵 이용자 대상 월 5000원 운전자보험 출시","[아시아경제 오현길 기자] KB손해보험은 네비게이션 플랫폼 티맵(T-map) 운영업체인 SK텔레콤과 업계 최초로 티맵 이용 고객의 운전 중 사고와 여행, 레저 관련 사고까지 보장하는 '티맵 라이프 운전자보험'을 출시했다고 14일 밝혔다.??? 티맵에서 직접 가입하는 다이렉트 보험 상품으로, 월 5000원의 보험료로 운전자보험과 여행, 레저, 골프보..",http:www.asiae.co.kr/article/2020041410354671250
2020-04-16,세계일보,'민식이법' 촉발 스쿨존 사망사고 40대에 금고 5년 구형,민식이법 시행 첫날 부산 동래구 한 초등학교에 불법 주차된 차량 옆으로 한 어린이가 보행 하고 있다. 부산=연합뉴스 학교 앞 횡단보도에서 어린이를 치어 숨지게 해 일명 '민식이법'을 촉발한 40대 남성에게 금고 5년이 구형됐다. 검찰은 16일 대전지법 천안지원 형사2단독(판사 최재원) 심리로 열린 결심공판에서 교통사고처리 특례법 위반(치사) 등 ..,http://www.segye.com/content/html/2020/04/16/20200416522257.html
2020-04-16,중앙일보,‘민식이법’ 교통사고 가해 40대 남성 금고 5년 구형,어린이 보호구역(스쿨존)에서 9살 김민식군을 차로 치어 숨지게 한 40대 남성에게 검찰이 교통사고특례법위반 최고형인 금고 5년을 구형했다. 16일 대전지법 천안지원 형사2단독(판사 최재원) 심리로 열린 결심공판에서 검찰은 교통사고처리 특례법 위반(치사) 등 혐의로 기소된 A(44)씨에게 금고 5년을 구형했다. 이날 검찰은 “어린이 보호구역..,https://news.joins.com/article/olink/23350738
2020-04-16,서울신문,‘민식이법’ 촉발한 스쿨존 사망사고 가해자에 금고 5년 구형,"학교 근처 횡단보도에서 어린이를 치어 숨지게 해 이른바 ‘민식이법’을 촉발한 40대 남성에게 금고 5년이 구형됐다. 검찰은 16일 대전지법 천안지원 형사2단독 최재원 판사 심리로 열린 결심공판에서 교통사고처리 특례법 위반(치사) 등 혐의로 기소된 A(44)씨에게 금고 5년을 구형했다. 금고형은 수형자를 교도소에 구금하는 형벌로, 강제노동의 의무가 없다는..",http://www.seoul.co.kr/news/newsView.php?id=20200416500148
2020-04-16,조선일보,'민식이법' 촉발한 스쿨존 사고 가해자에 금고 5년 구형,학교 앞 횡단보도에서 길을 건너던 어린이를 치어 숨지게 하는 사고를 내 일명 ‘민식이법’을 촉발한 40대 남성에게 금고 5년이 구형됐다. 16일 대전지법 천안지원 형사2단독(판사 최재원) 심리로 열린 결심공판에서 검찰은 교통사고 처리 특례법 위반(치사) 등 혐의로 기소된 A(44)씨에게 금고 5년을 구형했다. 검찰은 “어린이보호구역에서 아이가 보..,https://news.chosun.com/site/data/html_dir/2020/04/16/2020041603725.html?utm_source=bigkinds&utm_medium=original&utm_campaign=news
2020-04-16,한국경제,"운전자보험 경쟁 ""월 990원에 변호사선임까지""","한동안 이렇다 할 히트상품 없이 조용했던 손해보험업계에 ‘운전자보험’이 격전지로 떠오르고 있다. 운전자보험은 차를 몰다 사고를 냈을 때 벌금, 합의금, 변호사 선임비 등을 주는 보험이다. 1984년 처음 등장해 수백만 명이 가입했으니 새로운 상품은 아니다. 새삼스럽게 경쟁에 불이 붙은 계기는 지난달 25일 시행된 ‘민식이법’(도로교통법 특정범죄가중..",https://www.hankyung.com/economy/article/202004164137i
2020-04-16,아시아경제,'민식이법' 촉발 교통사고 피의자 금고5년 구형,[아시아경제 강주희 인턴기자] 어린이 보호구역(스쿨존) 횡단보도에서 김민식 군(9)을 차량으로 치어 숨지게 한 혐의로 구속기소 된 남성 A씨(44)에게 금고 5년을 구형됐다. 검찰은 16일 대전지법 천안지원 형사2단독(판사 최재원) 심리로 열린 결심공판에서 교통사고특례법위반(치사) 등 혐의로 기소된 A씨에 대해 금고 5년을 구형했다. 검찰은 ..,http:www.asiae.co.kr/article/2020041616335883543
2020-04-16,머니투데이,"한화손보, 스쿨존 사고 벌금 보상 강화한 운전자보험 출시",[머니투데이 전혜영 기자] 사진=한화손보한화손해보험은 ‘무배당 차도리 ECO 운전자상해보험 2004’을 개정 판매한다고 16일 밝혔다. 이 상품은 스쿨존 사고 벌금액을 보상받을 수 있도록 특약을 정비했다. 기존 2000만원 가입자에 대해 스쿨존 사고로 벌금액이 2000만원을 초과하면 초과분에 대해 최대 3000만원까지 보상받을 수 있는 '업셀링용 특..,http://news.moneytoday.co.kr/view/mtview.php?no=2020041613515690257&type=2
2020-04-16,아시아경제,"한화손보, 스쿨존사고 벌금보장 강화 운전자보험 내놔","[아시아경제 오현길 기자] 한화손해보험은 '민식이법' 시행에 따라 스쿨존 사고 대인벌금 보장금액을 늘린 '차도리 ECO 운전자상해보험'을 개정 판매한다고 16일 밝혔다. 민식이법 시행으로 자동차 운전 중 스쿨존에서 대인사고가 발생할 경우 가중처벌 대상이되어 최소 500만원, 최대 3000만원까지 벌금형을 받을 수 있다. 이 운전자보험은 기존 ..",http:www.asiae.co.kr/article/2020041613463041358
2020-04-16,동아일보,"검찰, ‘민식이법’ 사고 가해자에 ‘금고 5년’ 구형",어린이 보호구역 횡단보도에서 9살 김민식 군을 차량으로 치어 숨지게 한 혐의로 구속 기소된 40대 남성에게 검찰이 교통사고특례법위반 최고형인 금고 5년을 구형했다. 16일 대전지방법원 천안지원 형사2단독(재판장 최재원)은 교통사고처리특례법위반(치사) 등의 혐의로 기소된 A 씨(44)에 대한 결심공판을 진행했다. 이날 검찰은 금고 5년을 구형하..,http://www.donga.com/news/article/all/20200416/100692135/2
2020-04-17,아주경제,"[아주 쉬운 뉴스 Q&A] 민식이법 시행, 운전자보험 가입 유의사항은?","지난해 9월, 학교 앞 어린이 보호구역에서 길을 건너던 김민식군이 교통사고로 숨진 후, 어린이 보호구역에 대한 더 강한 규제의 필요성이 대두되었습니다. 이에 학교 앞 어린이 보호구역의 교통안전과 교통사고 시 운전자의 처벌을 대폭 강화하는 어린이 보호구역 관련법 개정안(일명 민식이법)이 지난달 25일 시행됐습니다. Q. 민식이법의 구체적인 내용..",http://www.ajunews.com/view/20200416142421441
2020-04-17,중앙일보,[그게머니] 민식이법 걱정에 자동차보험을 바꾼다구요?,"“‘민식이법’ 계기로 보험을 바꾸려고 하는데, 어떻게 해야 할까요?” 지난달 25일 ‘민식이법’이 시행된 후 손해보험사에 이런 문의가 잇따른다고 합니다. 민식이법이 뭐기에 이것저것 꼼꼼히 따져가며 고른 보험까지 바꾸려는 걸까요? ━ #민식이법 뭐길래 =‘민식이법’은 어린이 보호구역(스쿨존) 내 단속 카메라 설치를 의무화하는 도로교통법 ..",https://news.joins.com/article/olink/23350988
2020-04-17,머니투데이,'민식이법' 촉발시킨 스쿨존 사망사고 40대에 금고 5년 구형,[머니투데이 구단비 인턴기자] /사진=임종철 디자인기자 검찰이 어린이 보호구역 횡단보도에서 9살 김민식 군을 차량으로 치어 숨지게 한 혐의로 구속기소된 40대 남성 A씨에게 교통사고특례법 최고형인 금고 5년을 구형했다. 검찰은 16일 대전지법 천안지원 형사2단독(판사 최재원) 심리로 열린 결심공판에서 교통사고특례법위반(치사) 등 혐의로 기소된 A씨..,http://news.moneytoday.co.kr/view/mtview.php?no=2020041706473397509&type=2
2020-04-17,세계일보,"검찰, ‘민식이법’ 촉발 운전자에 금고 5년 구형","지난해 9월, 일명 ‘민식이법(어린이 보호구역 관련 법 개정안)’을 촉발한 사고가 발생한 충남 아산시의 한 초등학교 인근 사거리. 사고 후 신호등이 신설되고 횡단보도에 페인트가 선명하게 칠해졌다. 아산=연합뉴스 어린이 보호구역 횡단보도에서 어린이를 차로 치어 숨지게 해 이른바 '민식이법(어린이 보호구역 관련 법 개정안)'을 촉발한 40대 남성에게 검..",http://www.segye.com/content/html/2020/04/17/20200417507463.html
2020-04-17,한국경제,"""규정 속도 지켰는데 "" '민식이법' 촉발 운전자 금고 5년 구형","학교 앞 횡단보도에서 고 김민식 군을 치어 숨지게 해 일명 '민식이법' 도입을 촉발한 40대 운전자에게 금고 5년이 구형됐다. 검찰은 16일 대전지법 천안지원 형사2단독(판사 최재원) 심리로 열린 결심공판에서 교통사고처리 특례법 위반(치사) 등 혐의로 기소된 A(44)씨에게 금고 5년을 구형했다. 검찰은 ""어린이보호구역에서 아이가 보호받지 못..",https://www.hankyung.com/society/article/2020041770807
2020-04-19,아시아경제,[보험 인싸되기]차보험 들었는데 운전자보험 또 들어야할까?,"[편집자주] 어려운 보험, 설명을 들어도 알쏭달쏭한 보험에 대한 정석 풀이. 내게 안맞는 보험이 있을 뿐 세상에 나쁜 보험(?)은 없습니다. 알기쉬운 보험 설명을 따라 가다보면 '보험 인싸'가 되는 길 멀지 않습니다. [아시아경제 오현길 기자] 생애 첫 차를 구입한 신수진(가명 32)씨는 얼마전 부모님께서 운전자보험에 드는 것이 좋다는 얘기를 들었..",http:www.asiae.co.kr/article/2020041912465487484
2020-04-20,한국일보,제주도민 모두 ‘안전보험’ 무료 가입 최고 1000만원 지급,"제주도는 각종 자연재해, 재난사고, 범죄피해 등으로 후유장애를 입거나 사망한 도민에게 보험사를 통해 보험금을 지급하는 ‘2020년 제주도민 안전공제보험’을 갱신 가입했다고 20일 밝혔다. 올해 시행 2년차를 맞는 도민 안전보험은 도가 직접 보험사와 계약하고 비용을 부담한다. 제주도에 주민등록을 두고 있는 도민(외국인 포함)이라면 별도의 가입 절차 없이 ..",
2020-04-20,파이낸셜뉴스,"정원오 성동구청장 ""스마트포용도시 건설 주민 모두가 존중받는 성동 만들겠다""[인터뷰]","2018년 서울 최고 득표 재선..성동구 발전 주역 평가 받아 빅데이터로 어린이 안전 책임..스마트횡단보도 등 시설 설치 어르신은 주치의가 집으로 방문, AI스피커 돌봄 서비스 제공도 숙원사업 삼표레미콘 공장 이전..서울숲 지금보다 더 커질 예정 정원오 성동구청장(사진)은 재선(再選)구청장이다. 초선 시절 ..",http://www.fnnews.com/news/202004191637324528
2020-04-20,경향신문,제주 69만 전도민 안전보험 무상가입,"제주 전 도민을 대상으로 안전보험이 무상 가입됐다. 지난해에는 24건, 2억원이 도민에게 돌아갔다. 제주도는 재난사고 발생에 대비해 현대해상화재보험에 제주도민 69만명에 대한 안전보험을 가입했다고 20일 밝혔다. 도민안전보험은 제주도가 직접 보험사와 계약하고 비용을 부담한다. 도민들은 각종 자연재해나 재난사고, 범죄피해가 발생해 후유 장애를 입거..",http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202004201702001&code=620117
2020-04-20,서울신문,민식이법 시행에도 스쿨존 과속 여전,어린이 교통안전 강화를 위한 도로교통법 개정안(민식이법) 시행 이후에도 학교 앞 과속 운전은 여전한 것으로 나타났다. 20일 전북지방경찰청에 따르면 ‘민식이법’이 시행된 지난달 25일부터 이날까지 도내 어린이보호구역(스쿨존)에서 적발된 과속운전 건수는 7156건에 달한다. 하루 평균 280대 이상의 차량이 학교 앞에서 과속을 한 셈이다. 전북경찰청은 도..,http://www.seoul.co.kr/news/newsView.php?id=20200420500165
